Date,CVol,Return,Spread,Diff,5ma,10ma,5std
2017/2/23,2037059.739,0.04,0.005573848,0.001980684,0.122,0.297,0.289948271
2017/2/22,1854978.599,-0.11,0.002870575,-0.001805207,0.214,0.3,0.327917673
2017/2/21,2034303.58,0.6,0.005018799,0.001594957,0.316,0.313,0.277362579
2017/2/17,2073510.189,0.17,0.004933496,-0.001793611,0.3,0.232,0.258553669
2017/2/16,2056018.376,-0.09,0.005295307,0.00016601,0.338,0.288,0.248435102
2017/2/15,2178161.427,0.5,0.007054304,-0.000855586,0.472,0.303,0.090111043
2017/2/14,2131771.72,0.4,0.006618705,-0.00091485,0.386,0.256,0.197686621
2017/2/13,1935609,0.52,0.004386685,0.002426493,0.31,0.207,0.255538647
2017/2/10,2035839.871,0.36,0.003522729,0.00190652,0.164,0.095,0.308593584
2017/2/9,2143828.93,0.58,0.006305918,0.000884659,0.238,0.05,0.398584997
2017/2/8,2069034.902,0.07,0.004592077,-0.001539414,0.134,-0.015,0.352178932
2017/2/7,2099898.308,0.02,0.004030429,0.001443801,0.126,0.058,0.354443225
2017/2/6,1930012.25,-0.21,0.003312411,-0.001366751,0.104,0.122,0.36589616
2017/2/3,2179225.966,0.73,0.004572857,0.00337155,0.026,0.116,0.474899989
2017/2/2,2278234.327,0.06,0.005404575,-0.001254634,-0.138,0.077,0.267151642
2017/2/1,2502190.521,0.03,0.007328193,0.00294883,-0.164,0.035,0.248756909
2017/1/31,2462526.469,-0.09,0.00520847,-0.003016353,-0.01,0.05,0.505123747
2017/1/30,1975172.19,-0.6,0.007831123,-0.003782646,0.14,0.029,0.581076587
2017/1/27,1925826.558,-0.09,0.003222042,0.001018862,0.206,0.107,0.48716527
2017/1/26,2259466.326,-0.07,0.003006479,0.000113124,0.292,0.095,0.458988017
2017/1/25,2399537.306,0.8,0.004679681,0.003863916,0.234,0.13,0.529131364
2017/1/24,2124839.296,0.66,0.007924245,0.001183118,0.11,0.05,0.425910789
2017/1/23,1903303.99,-0.27,0.006498452,-0.001554169,-0.082,-0.051,0.31893573
2017/1/20,2241259,0.34,0.005278991,0.002769814,0.008,0.011,0.31610125
2017/1/19,1918502.211,-0.36,0.007007382,4.40E-06,-0.102,-0.031,0.262906828
2017/1/18,1905349.071,0.18,0.003818527,0.000551173,0.026,0.062,0.261686836
2017/1/17,2128959.444,-0.3,0.00407537,-0.002417965,-0.01,0.129,0.247184142
2017/1/13,1706608.059,0.18,0.003157978,0.00101302,-0.02,0.113,0.262392835
2017/1/12,1875109.501,-0.21,0.007704411,-0.001837104,0.014,0.092,0.302704476
2017/1/11,2017540.413,0.28,0.006386355,-0.000132223,0.04,0.029,0.283637092
2017/1/10,2040527.776,0,0.006170391,0.000361409,0.098,0.023,0.363414364
2017/1/9,1782233.956,-0.35,0.002894184,-0.001488814,0.268,0.036,0.484685465
2017/1/6,1813479.29,0.35,0.007950639,0.000943147,0.246,0.052,0.520893463
2017/1/5,2043410.747,-0.08,0.004866234,-0.001131785,0.17,-0.008,0.529575302
2017/1/4,1988867.04,0.57,0.004969373,0.001669745,0.018,0.036,0.700692515
2017/1/3,2087710.784,0.85,0.00837491,0.005690472,-0.052,-0.001,0.647201669
2016/12/30,1511765.209,-0.46,0.00887403,0.001044788,-0.196,-0.104,0.444780845
2016/12/29,1226270.812,-0.03,0.004422379,-0.000186673,-0.142,-0.019,0.420440245
2016/12/28,1299747.162,-0.84,0.009784563,0.000595007,-0.186,-0.097,0.417288869
2016/12/27,1033567.365,0.22,0.003388123,0.001077838,0.054,0.052,0.264064386
2016/12/23,1033467.261,0.13,0.002189336,-0.000314026,0.05,0.019,0.26105555
2016/12/22,1614105.169,-0.19,0.003134409,-0.000993299,-0.012,0.065,0.273806501
2016/12/21,1510835.593,-0.25,0.002677518,-9.69E-05,0.104,0.106,0.301048169
2016/12/20,1750612.427,0.36,0.002837531,0.001754673,-0.008,0.263,0.502463929
2016/12/19,1810740.395,0.2,0.004100847,0.000518142,0.05,0.261,0.568022887
2016/12/16,3446712.493,-0.18,0.006105136,0.002113146,-0.012,0.299,0.564464348
2016/12/15,2283661.353,0.39,0.008143684,0.000217461,0.142,0.321,0.610344165
2016/12/14,2525175.37,-0.81,0.012219816,-0.001483457,0.108,0.247,0.597678844
2016/12/13,2194754.566,0.65,0.00629608,0.00281795,0.534,0.301,0.535658473
2016/12/12,2175229.567,-0.11,0.005160365,-0.000309799,0.472,0.249,0.536814679
2016/12/9,2086067.364,0.59,0.004705746,0.001576002,0.61,0.207,0.427317212
2016/12/8,2380778.809,0.22,0.006299775,-9.82E-05,0.5,0.187,0.498598034
2016/12/7,2602234.758,1.32,0.014781465,-0.000682569,0.386,0.173,0.627200128
2016/12/6,2098867.695,0.34,0.004794281,0.001156615,0.068,0.063,0.39556289
2016/12/5,2193677.952,0.58,0.00431123,0.003969069,0.026,0.104,0.369770199
2016/12/2,2119309.974,0.04,0.004372273,1.83E-05,-0.196,0.022,0.275099982
2016/12/1,2843248.549,-0.35,0.006894638,0.000618516,-0.126,0.065,0.376138272
2016/11/30,2985238.749,-0.27,0.00693531,0.000140611,-0.04,0.084,0.360970913
2016/11/29,2003714.754,0.13,0.005591083,-0.000436023,0.058,0.186,0.349242036
2016/11/28,1944597.658,-0.53,0.004870445,-0.001418664,0.182,0.172,0.470287146
2016/11/25,868851.036,0.39,0.003211292,0.000703037,0.24,0.211,0.367083097
2016/11/23,1928027.554,0.08,0.004634715,-0.001992791,0.256,0.192,0.376868677
2016/11/22,2271156.675,0.22,0.004681145,0.001537636,0.208,0.295,0.417935402
2016/11/21,2080326.449,0.75,0.005623539,0.002076172,0.314,0.311,0.483766473
2016/11/18,2204694.613,-0.24,0.004348184,-0.00012345,0.162,0.458,0.428800653
2016/11/17,2372484.998,0.47,0.005241302,0.000767132,0.182,0.465,0.407148622
2016/11/16,2253861.9,-0.16,0.003219608,-0.001311692,0.128,0.374,0.376124979
2016/11/15,2630772.398,0.75,0.006681453,0.001889844,0.382,0.325,0.530254656
2016/11/14,3211081.069,-0.01,0.00705953,0.000549793,0.308,0.182,0.490377406
2016/11/11,2843995.757,-0.14,0.006196136,-0.002200712,0.754,0.182,0.938338958
2016/11/10,4000192.312,0.2,0.014390318,0.001955382,0.748,0.165,0.945552748
2016/11/9,3821180.217,1.11,0.020915515,-0.003739087,0.62,0.115,1.073009786
2016/11/8,2078340.036,0.38,0.010935858,-0.000750638,0.268,-0.013,1.157441143
2016/11/7,2186898.105,2.22,0.015063448,0.007390249,0.056,-0.089,1.226796642
2016/11/4,2192121.209,-0.17,0.007315695,-0.002331638,-0.39,-0.263,0.29453353
2016/11/3,2131506.789,-0.44,0.008260484,0.000409926,-0.418,-0.247,0.274353786
2016/11/2,2312453.015,-0.65,0.008410206,-0.001084424,-0.39,-0.217,0.278657496
2016/11/1,2376190.798,-0.68,0.015803212,0.001189944,-0.294,-0.13,0.247648945
2016/10/31,2179195.216,-0.01,0.003630532,0.001584831,-0.234,0,0.14638989
2016/10/28,2395037.205,-0.31,0.010013877,-0.00037974,-0.136,-0.029,0.352604594
2016/10/27,2325439.412,-0.3,0.006828922,0.002164128,-0.076,0.004,0.340925212
2016/10/26,2154189.487,-0.17,0.006597734,-0.002888258,-0.044,0.003,0.321605348
2016/10/25,2152660.515,-0.38,0.004420521,-0.000748374,0.034,0.031,0.330575256
2016/10/24,1928863.879,0.48,0.003680248,0.003428048,0.234,-0.055,0.319812445
2016/10/21,2144545.187,-0.01,0.005856146,-0.000891965,0.078,-0.057,0.357798826
2016/10/20,2065659.551,-0.14,0.006407715,-0.000830112,0.084,-0.089,0.35620219
2016/10/19,1957538.504,0.22,0.00480931,0.000565526,0.05,-0.07,0.389486842
2016/10/18,1790446.873,0.62,0.004180578,0.005553727,0.028,-0.049,0.380486531
2016/10/17,1680338.727,-0.3,0.005241493,-1.41E-05,-0.344,-0.161,0.534911208
2016/10/14,1973371.226,0.02,0.007601229,0.003343415,-0.192,-0.164,0.646815275
2016/10/13,2066393.68,-0.31,0.010962144,-0.004169822,-0.262,-0.086,0.637000785
2016/10/12,1746257.831,0.11,0.005892181,0.000439925,-0.19,-0.148,0.650422939
2016/10/11,2094806.461,-1.24,0.015122524,-0.001067635,-0.126,-0.106,0.701092005
2016/10/10,1738986.517,0.46,0.004276282,0.003087652,0.022,0.082,0.434591762
2016/10/7,2023088.521,-0.33,0.009723386,0.001582769,-0.136,-0.05,0.375073326
2016/10/6,1947157.104,0.05,0.005857214,-0.000699161,0.09,-0.074,0.535210239
2016/10/5,2162930.394,0.43,0.004092091,0.002166948,-0.106,-0.014,0.705783253
2016/10/4,2004621.687,-0.5,0.009925042,0.001004072,-0.086,0.052,0.725899442
2016/10/3,1730216.039,-0.33,0.004445941,-0.001817117,0.142,0.105,0.742206171
2016/9/30,2539797.466,0.8,0.008734944,0.002501011,0.036,0.138,0.855645955
2016/9/29,2186912.924,-0.93,0.012650999,-0.001137531,-0.238,0.02,0.764310146
2016/9/28,2022719.624,0.53,0.009541976,0.000888918,0.078,0.214,0.73264589
2016/9/27,1915752.97,0.64,0.009123526,-2.80E-05,0.19,0.155,0.852085676
2016/9/26,1905936.045,-0.86,0.006236459,-0.002841053,0.068,-0.057,0.814383202
2016/9/23,1977368.731,-0.57,0.004492049,-0.001786715,0.24,0.176,0.641950154
2016/9/22,1890242.325,0.65,0.004183772,0.003615148,0.278,-0.012,0.585123918
2016/9/21,2097821.182,1.09,0.011935918,0.002252589,0.35,-0.099,0.659734795
2016/9/20,1740343.3,0.03,0.005436815,0.003188227,0.12,-0.209,0.523688839
2016/9/19,1774157.609,0,0.008274276,0.002257896,-0.182,-0.182,0.893431587
2016/9/16,3045034.659,-0.38,0.007116046,-0.000363254,0.112,-0.14,1.167976883
2016/9/15,2098146.279,1.01,0.013618595,-0.000192871,-0.302,-0.102,1.652383127
2016/9/14,2186240.225,-0.06,0.010075129,0.000394919,-0.548,-0.227,1.492002011
2016/9/13,2340386.296,-1.48,0.013987698,-0.003969357,-0.538,-0.241,1.496251984
2016/9/12,2374686.259,1.47,0.020763132,-0.003266269,-0.182,-0.041,1.42620826
2016/9/9,2597691.267,-2.45,0.01891991,-0.005602164,-0.392,-0.204,1.177824265
2016/9/8,2055089.224,-0.22,0.003407802,-0.001555238,0.098,0.027,0.258302149
2016/9/7,1875277.762,-0.01,0.004024734,-0.000599137,0.094,-0.003,0.264537332
2016/9/6,1843465.432,0.3,0.005261516,0.000747713,0.056,0.018,0.295093206
2016/9/2,1605465.123,0.42,0.005196097,0.003054089,0.1,-0.018,0.351567917
2016/9/1,1868711.415,0,0.00758654,0.000175039,-0.016,-0.074,0.313177266
2016/8/31,1974786.316,-0.24,0.005716597,-0.001176406,-0.044,-0.052,0.31761612
2016/8/30,1600304.932,-0.2,0.005439419,-0.000426531,-0.1,-0.009,0.379473319
2016/8/29,1513908.485,0.52,0.006127135,0.000530188,-0.02,-0.044,0.394968353
2016/8/26,1752521.528,-0.16,0.012681418,0.001210604,-0.136,-0.068,0.258224708
2016/8/25,1671530.349,-0.14,0.00425661,-0.000988306,-0.132,-0.06,0.257914715
2016/8/24,1662512.684,-0.52,0.007046504,-0.000827656,-0.06,0.001,0.301662063
2016/8/23,1623968.115,0.2,0.003033024,0.002368691,0.082,0.024,0.168878655
2016/8/22,1540246.477,-0.06,0.004208126,-0.001048597,-0.068,0.008,0.311078768
2016/8/19,1841889.335,-0.14,0.00451299,-0.001271136,0,0.005,0.348209707
2016/8/18,1873344.884,0.22,0.003010696,-0.00014664,0.012,0.105,0.34317634
2016/8/17,1855483.621,0.19,0.006693754,-0.000142323,0.062,0.085,0.395310005
2016/8/16,1729079.25,-0.55,0.003698377,-0.001785266,-0.034,0.097,0.414282512
2016/8/15,1575192.774,0.28,0.003539296,0.000929466,0.084,0.088,0.298378954
2016/8/12,1508574.495,-0.08,0.003138453,-0.000937876,0.01,0.047,0.283107753
2016/8/11,1672514.396,0.47,0.004817306,0.001139973,0.198,0.071,0.463217012
2016/8/10,1617824.672,-0.29,0.005229771,0.000490434,0.108,0.04,0.440306711
2016/8/9,1600221.149,0.04,0.004149682,0.000619013,0.228,0.057,0.382713992
2016/8/8,1773997.174,-0.09,0.003477074,0.00040772,0.092,0.056,0.550336261
2016/8/5,2115098.08,0.86,0.006505718,0.002097724,0.084,0.035,0.553922377
2016/8/4,1785413.82,0.02,0.004214827,-0.000129403,-0.056,-0.005,0.365006849
2016/8/3,2003955.487,0.31,0.005206233,-0.000101992,-0.028,-0.043,0.377451984
2016/8/2,2223212.093,-0.64,0.01041993,-0.000414586,-0.114,-0.031,0.326772092
2016/8/1,1951214.819,-0.13,0.0055576,-0.00020703,0.02,0.019,0.142653426
2016/7/29,2290136.01,0.16,0.006267108,-0.000566805,-0.014,0.056,0.197180121
2016/7/28,2085745.658,0.16,0.006051011,-0.000244625,0.046,0.031,0.288062493
2016/7/27,2393365.265,-0.12,0.007334569,0.000290432,-0.058,0.068,0.327749905
2016/7/26,2118916.798,0.03,0.006160998,0.000225965,0.052,0.081,0.388419876
2016/7/25,1799005.664,-0.3,0.005406822,-0.000606888,0.018,0.148,0.398145702
2016/7/22,1873566.021,0.46,0.005482249,0.000600415,0.126,0.212,0.361911591
2016/7/21,2091104.596,-0.36,0.0068154,-5.06E-05,0.016,0.319,0.315642203
2016/7/20,1935188.325,0.43,0.004963536,0.001072198,0.194,0.346,0.301214209
2016/7/19,1806971.151,-0.14,0.002593579,-0.001430622,0.11,0.357,0.276495931
2016/7/18,1756118.618,0.24,0.004033788,0.000138777,0.278,0.302,0.33551453
2016/7/15,1835839.788,-0.09,0.00612825,0.000637782,0.298,0.298,0.335663522
2016/7/14,1945198.965,0.53,0.005161608,0.002532022,0.622,0.443,0.568568378
2016/7/13,1814994.906,0.01,0.004758055,0.000775972,0.498,0.56,0.654728952
2016/7/12,2128174.426,0.7,0.00743978,0.001094911,0.604,0.737,0.596263365
2016/7/11,1778298.099,0.34,0.005371144,0.0008545,0.326,0.486,0.821723798
2016/7/8,2066485.854,1.53,0.011792745,0.004323371,0.298,0.093,0.823510777
2016/7/7,1941321.896,-0.09,0.009377396,0.000328614,0.264,0.074,0.761071613
2016/7/6,2177740.436,0.54,0.012783989,-0.00197266,0.622,0.066,0.950378872
2016/7/5,2045607.378,-0.69,0.006747664,-0.003756628,0.87,0.039,1.076986537
2016/7/1,1938694.185,0.2,0.005150415,0.000228696,0.646,0.166,1.511416554
2016/6/30,2692412.138,1.36,0.013975478,0.001158989,-0.112,0.113,2.449973469
2016/6/29,2347239.539,1.7,0.014950223,0.003241507,-0.116,0.008,2.446983858
2016/6/28,2569117.372,1.78,0.014706029,0.003064173,-0.49,-0.18,2.233640526
2016/6/27,3206824.299,-1.81,0.019519881,-0.002925283,-0.792,-0.376,1.931662496
2016/6/24,4312414.662,-3.59,0.033709992,-0.004500028,-0.314,-0.276,1.912388559
2016/6/23,1864660.872,1.34,0.009839603,0.003524419,0.338,-0.009,0.665484786
2016/6/22,1749936.513,-0.17,0.007348365,0.000406913,0.132,-0.16,0.372853859
2016/6/21,1852060.331,0.27,0.005107404,0.000931237,0.13,-0.11,0.374899987
2016/6/20,2040185.662,0.58,0.012108805,0.00210504,0.04,-0.124,0.386716951
2016/6/17,2758595.214,-0.33,0.007391758,0.000101059,-0.238,-0.133,0.400836625
2016/6/16,2019349.271,0.31,0.014120203,-0.002481294,-0.356,-0.129,0.507375601
2016/6/15,1998179.317,-0.18,0.007637376,0.001098626,-0.452,-0.132,0.379038257
2016/6/14,2126670.152,-0.18,0.00827297,-0.001159178,-0.35,-0.103,0.514830069
2016/6/13,1954099.274,-0.81,0.009379458,-0.002061,-0.288,-0.095,0.557332935
2016/6/10,1900902.705,-0.92,0.009269764,-0.002793692,-0.028,0.029,0.556165443
2016/6/9,1711186.791,-0.17,0.004676469,-0.001637472,0.098,0.119,0.328207252
2016/6/8,1708302.278,0.33,0.003711893,0.000274604,0.188,0.206,0.296513069
2016/6/7,1828857.912,0.13,0.004285559,0.000365031,0.144,0.31,0.286321498
2016/6/6,1792036.656,0.49,0.00596914,0.000809859,0.098,0.276,0.306871309
2016/6/3,1980645.539,-0.29,0.008887263,-0.000565251,0.086,0.287,0.288322736
2016/6/2,1812287.609,0.28,0.007940629,-0.000771675,0.14,0.279,0.216679487
2016/6/1,1884786.233,0.11,0.007568099,-0.00144018,0.224,0.253,0.33411076
2016/5/31,2479133.195,-0.1,0.007060303,0.000509752,0.476,0.148,0.597770859
2016/5/27,1583025.409,0.43,0.004306014,-1.91E-05,0.454,0.256,0.625643669
2016/5/26,1701237.531,-0.02,0.003453653,0.000430511,0.488,0.128,0.628625485
2016/5/25,2039329.375,0.7,0.00761057,0.001382426,0.418,0.128,0.71314094
2016/5/24,2006947.881,1.37,0.013193102,0.002250933,0.282,-0.038,0.710753122
2016/5/23,1709192.831,-0.21,0.004053949,-4.39E-05,-0.18,-0.05,0.561916364
2016/5/20,2124573.816,0.6,0.008073371,0.000901943,0.058,-0.021,0.762312272
2016/5/19,2095488.205,-0.37,0.008937161,-0.001670224,-0.232,-0.049,0.780173058
2016/5/18,2387027.485,0.02,0.012758828,-0.001382369,-0.162,-0.014,0.780397335
2016/5/17,2267257.351,-0.94,0.01203391,-0.000783873,-0.358,-0.075,0.843753519
2016/5/16,1893052.418,0.98,0.012386336,-3.91E-05,0.08,-0.068,1.016784146
2016/5/13,1984031.839,-0.85,0.011462567,-0.000779997,-0.1,-0.088,0.889297476
2016/5/12,2070346.707,-0.02,0.010104337,0.001312692,0.134,-0.054,0.79112578
2016/5/11,1942595.593,-0.96,0.009033818,-0.000527732,0.134,-0.144,0.79112578
2016/5/10,1856126.063,1.25,0.010802986,0.001913838,0.208,-0.031,0.67146854
2016/5/9,1763411.856,0.08,0.00478334,0.000199306,-0.216,-0.137,0.495207027
2016/5/6,1956576.83,0.32,0.008909457,-0.001394693,-0.076,-0.163,0.668453439
2016/5/5,2044428.06,-0.02,0.007049807,0.000892195,-0.242,-0.195,0.648282346
2016/5/4,2196825.975,-0.59,0.0071485,-0.001487857,-0.422,-0.245,0.694528617
2016/5/3,2249896.437,-0.87,0.010708984,-0.002041865,-0.27,-0.178,0.730787247
2016/5/2,2094453.557,0.78,0.008381349,0.000905437,-0.058,-0.06,0.663905114
2016/4/29,2667761.551,-0.51,0.010391124,-0.001922141,-0.25,-0.073,0.47206991
2016/4/28,2450048.831,-0.92,0.013211465,-0.002014176,-0.148,-0.032,0.456694646
2016/4/27,2410377.793,0.17,0.008404647,0.00030119,-0.068,0.062,0.29354727
2016/4/26,2059403.273,0.19,0.005302257,0.0009819,-0.086,0.145,0.277632851
2016/4/25,1881369.675,-0.18,0.005665573,-0.001056617,-0.062,0.223,0.310676681
2016/4/22,2447560.479,0,0.00627307,4.78E-06,0.104,0.214,0.43049971
2016/4/21,2332539.759,-0.52,0.007258371,-0.000147451,0.084,0.242,0.438782406
2016/4/20,2208943.994,0.08,0.007011615,0.000342727,0.192,0.174,0.296260021
2016/4/19,2149325.899,0.31,0.005906395,0.000816486,0.376,0.271,0.453354166
2016/4/18,1846874.083,0.65,0.010097418,-0.000913141,0.508,0.139,0.520451727
2016/4/15,1938188.375,-0.1,0.003317681,0.000153641,0.324,0.042,0.612233616
2016/4/14,1955263.93,0.02,0.004662844,0.000225699,0.4,0.115,0.56846284
2016/4/13,2198706.295,1,0.008371651,0.002037134,0.156,0.093,0.923379662
2016/4/12,1991083.395,0.97,0.012394772,0.000847213,0.166,0.036,0.935002674
2016/4/11,1841269.218,-0.27,0.010280328,0.001284431,-0.23,0.027,0.92862802
2016/4/8,1761023.45,0.28,0.009275629,0.001777747,-0.24,0.059,0.929435312
2016/4/7,2114061.356,-1.2,0.014133917,-0.001766135,-0.17,0.027,0.98962114
2016/4/6,2070537.428,1.05,0.011852315,0.000190693,0.03,0.083,0.815076684
2016/4/5,2254665.709,-1.01,0.009650893,-0.001756908,-0.094,-0.031,0.651943249
2016/4/4,1872320.208,-0.32,0.005523982,0.000197802,0.284,0.08,0.523287684
2016/4/1,2078423.185,0.63,0.015094138,-0.001514754,0.358,0.156,0.435281518
2016/3/31,2054690.456,-0.2,0.005067952,-8.72E-05,0.224,0.159,0.433739553
2016/3/30,1855795.914,0.43,0.006783422,0.001586367,0.136,0.235,0.565800318
2016/3/29,2039016.751,0.88,0.013549005,-0.000638178,0.032,0.174,0.545683058
2016/3/28,1496563.844,0.05,0.005260469,0.000957789,-0.124,0.073,0.297875813
2016/3/24,1847369.998,-0.04,0.006652886,-0.002076879,-0.046,0.232,0.391254393
2016/3/23,1889189.983,-0.64,0.0066787,-0.000609816,0.094,0.238,0.503169951
2016/3/22,1815164.682,-0.09,0.007813414,-0.001442776,0.334,0.353,0.317458659
2016/3/21,1806094.041,0.1,0.005254735,-0.000829438,0.316,0.25,0.348539811
2016/3/18,3579846.862,0.44,0.005488609,0.000279331,0.27,0.249,0.396106046
2016/3/17,2382370.823,0.66,0.011878336,-0.000157852,0.51,0.238,0.739526876
2016/3/16,2209364.129,0.56,0.010903156,-0.000838323,0.382,0.207,0.762115477
2016/3/15,1809963.629,-0.18,0.005302925,-0.002163752,0.372,0.192,0.759519585
2016/3/14,1817609.254,-0.13,0.006191307,-0.001443979,0.184,0.449,1.006493915
2016/3/11,2181551.885,1.64,0.013902502,0.002583473,0.228,0.381,0.994067402
2016/3/10,2327570.053,0.02,0.018011723,0.000859616,-0.034,0.198,0.637597051
2016/3/9,2129154.331,0.51,0.006492325,0.001101422,0.032,0.309,0.661226134
2016/3/8,2286015.287,-1.12,0.00971645,-0.002437855,0.012,0.302,0.644453257
2016/3/7,2227284.664,0.09,0.008370042,-0.00194001,0.714,0.289,0.944817443
2016/3/4,2649513.593,0.33,0.011217016,0.00030601,0.534,0.425,1.155629698
2016/3/3,2331941.219,0.35,0.008215661,-0.000427899,0.43,0.392,1.201082845
2016/3/2,2345637.437,0.41,0.008951904,-0.000884576,0.586,0.31,1.238176078
2016/3/1,2739753.242,2.39,0.021353566,0.002515229,0.592,0.434,1.237182282
2016/2/29,2447743.904,-0.81,0.013582814,-0.000472267,-0.136,0.36,0.952984785
2016/2/26,2314858.526,-0.19,0.008802582,0.001665215,0.316,0.636,1.080777498
2016/2/25,2076834.356,1.13,0.013690538,0.00107265,0.354,0.532,1.061710883
2016/2/24,2393773.396,0.44,0.02138169,-0.001931014,0.034,0.417,1.009172929
2016/2/23,2197780.282,-1.25,0.011791313,-0.001603701,0.276,0.366,1.247749975
2016/2/22,2263746.353,1.45,0.011607171,0.003472765,0.856,0.349,1.013005429
2016/2/19,2484453.572,0,0.00866083,-0.000568351,0.956,0.019,1.10665261
2016/2/18,2637617.086,-0.47,0.007738138,0.000389242,0.71,0.034,1.454372717
2016/2/17,2899240.851,1.65,0.016818072,0.001698689,0.8,0.131,1.374845446
2016/2/16,2709186.977,1.65,0.013047115,0.003571467,0.456,-0.221,1.323208222
2016/2/12,2739096.724,1.95,0.017156166,0.002361843,-0.158,-0.39,1.342784421
2016/2/11,3453609.406,-1.23,0.019925912,-0.002624388,-0.918,-0.337,0.828172687
2016/2/10,2747849.559,-0.02,0.016887934,0.002640089,-0.642,-0.159,0.922751321
2016/2/9,3217723.547,-0.07,0.017971987,-0.002686896,-0.538,-0.266,1.033087605
2016/2/8,3586345.64,-1.42,0.023823834,-0.003616925,-0.898,-0.118,1.137571976
2016/2/5,3188352.587,-1.85,0.021102091,-0.001242528,-0.622,-0.132,1.146634205
2016/2/4,3168043.456,0.15,0.014028538,-0.000449666,0.244,0.256,1.551106057
2016/2/3,3345356.844,0.5,0.024056373,0.00212293,0.324,0.293,1.555355265
2016/2/2,2852509.217,-1.87,0.019578422,-0.00212439,0.006,0.126,1.668780992
2016/2/1,2645834.254,-0.04,0.013864264,-0.001700821,0.662,0.318,1.363770509
2016/1/29,3650098.482,2.48,0.024422191,0.000338023,0.358,0.106,1.689813599
2016/1/28,3051749.989,0.55,0.015566,0.001205555,0.268,0.025,1.555159156
2016/1/27,2891702.457,-1.09,0.023266076,-0.000583097,0.262,-0.28,1.553856493
2016/1/26,2582226.817,1.41,0.014884821,0.000910989,0.246,-0.093,1.571569279
2016/1/25,2793307.854,-1.56,0.015894908,-0.000325135,-0.026,-0.225,1.431163862
2016/1/22,2934548.562,2.03,0.01682727,0.004499757,-0.146,-0.177,1.606371688
2016/1/21,3123453.826,0.52,0.021981036,0.001145574,-0.218,-0.617,1.488176737
2016/1/20,4004449.084,-1.17,0.033960018,-0.002737425,-0.822,-0.8,1.710078946
2016/1/19,2990701.266,0.05,0.019592306,0.004430073,-0.432,-0.663,1.829089938
2016/1/15,3684634.152,-2.16,0.030621696,-0.002684927,-0.424,-0.821,1.83181058
2016/1/14,3160540.801,1.67,0.029381891,0.000740631,-0.208,-0.699,1.628302797
2016/1/13,3161363.777,-2.5,0.032970887,0.000856253,-1.016,-0.938,1.456753239
2016/1/12,2621682.069,0.78,0.017170305,0.002162533,-0.778,-0.582,1.233843588
2016/1/11,2767023.999,0.09,0.017975786,0.002127958,-0.894,-0.682,1.066691146
2016/1/8,2745906.309,-1.08,0.021584178,0.001482175,-1.218,-0.707,0.930413886
2016/1/7,3067595.313,-2.37,0.023358757,-0.002482088,-1.19,-0.475,0.937683315
2016/1/6,2604268.353,-1.31,0.016194693,-0.002479286,-0.86,-0.15,0.671006706
2016/1/5,2208407.529,0.2,0.008829112,0.000556477,-0.386,0.059,1.019990196
2016/1/4,2641370.842,-1.53,0.023738466,-0.002808302,-0.47,-0.139,0.976012295
2015/12/31,1425613.902,-0.94,0.00916951,-0.001342471,-0.196,-0.136,0.775809255
2015/12/30,1153214.254,-0.72,0.007395254,-0.000490772,0.24,0.103,0.861045876
2015/12/29,1331842.944,1.06,0.01022125,0.001964503,0.56,0.281,0.696706538
2015/12/28,1300170.796,-0.22,0.006584214,-0.001562356,0.504,0.223,0.656566828
2015/12/24,706282.9885,-0.16,0.004180614,-0.00037301,0.192,0.051,1.217587779
2015/12/23,1869818.486,1.24,0.011049697,0.001584133,-0.076,0.09,1.441346593
2015/12/22,1871035.471,0.88,0.011008584,0.000989536,-0.034,-0.111,1.491469074
2015/12/21,2005960.238,0.78,0.008461519,0.002353469,0.002,-0.264,1.520927349
2015/12/18,4041764.807,-1.78,0.017376058,-0.000528922,-0.058,-0.412,1.488126339
2015/12/17,2327802.496,-1.5,0.016743284,0.00033284,-0.09,-0.029,1.535382688
2015/12/16,2571212.653,1.45,0.016780773,0.001512178,0.256,-0.023,1.317698752
2015/12/15,2514177.224,1.06,0.01400635,0.001785414,-0.188,-0.278,1.181807937
2015/12/14,2625130.626,0.48,0.01473884,0.000496927,-0.53,-0.277,0.956268791
2015/12/11,2488181.528,-1.94,0.018745462,-0.002416883,-0.766,-0.371,0.772677164
2015/12/10,2045845.709,0.23,0.010734414,0.000151395,0.032,-0.171,1.199549916
2015/12/9,2473750.678,-0.77,0.021225146,-0.001172714,-0.302,-0.195,1.353281198
2015/12/8,2324063.004,-0.65,0.010365563,-0.001771727,-0.368,-0.106,1.389377558
2015/12/7,2204432.017,-0.7,0.011301866,-0.000607165,-0.024,-0.053,1.509811246
2015/12/4,2515975.739,2.05,0.020784341,0.00079039,0.024,0.055,1.486583331
2015/12/3,2602125.864,-1.44,0.020509639,0.000577059,-0.374,-0.161,0.993015609
2015/12/2,2126213.279,-1.1,0.012917156,-0.000437547,-0.088,0.145,0.795531269
2015/12/1,2062405.902,1.07,0.009824986,0.0012113,0.156,0.242,0.559669545
2015/11/30,2329053.44,-0.46,0.006411146,0.000401893,-0.082,0.284,0.229390497
2015/11/27,771317.2869,0.06,0.004385146,-2.39E-05,0.086,0.218,0.187029409
